<!DOCTYPE tei.2  SYSTEM "c:\sgml\dtd\tei2.dtd" [
	<!ENTITY % TEI.corpus "INCLUDE">
	<!ENTITY % TEI.extensions.ent SYSTEM "sejong1.ent">
	<!ENTITY % TEI.extensions.dtd SYSTEM "sejong1.dtd"> ]>
<tei.2>
	<teiHeader>
		<fileDesc>
			<titleStmt>
				<title>한국민속의 세계 1권</title>
				<author>고려대학교 민족문화연구원</author>
				<sponsor>국립국어원</sponsor>
				<respStmt>
					<resp>문헌입력, 표준화, 형태 정보 부착</resp>
					<name>고려대학교 민족문화연구원</name>
				</respStmt>
			</titleStmt>
			<extent>61967</extent>
			<publicationStmt>
				<distributor>국립국어원</distributor>
				<idno>BTHO0372, 원본: BRHO0372</idno>
				<availability><p>배포 불가</p></availability>
			</publicationStmt>
			<notesStmt>
				<note><p>21세기 세종계획 원시말뭉치에서 선정</p></note>
			</notesStmt>
			<sourceDesc>
				<bibl>
					<author>고려대학교 민족문화연구원</author>
					<title>한국민속의 세계 1권</title>
					<pubPlace>서울</pubPlace>
					<publisher>고려대학교 민족문화연구원</publisher>
					<date>2001</date>
				</bibl>
			</sourceDesc>
		</fileDesc>
		<encodingDesc>
			<projectDesc><p>21세기 세종계획 형태분석  말뭉치 구축 및 정제</p></projectDesc>
			<samplingDecl><p>21세기 세종계획 형태분석 말뭉치 파일 구축, 오류 수정 및 일관성 검사</p></samplingDecl>
			<editorialDecl><p>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1)에 따른 오류 수정 및 일관성 검사</p></editorialDecl>
		</encodingDesc>
		<profileDesc>
			<creation>
				<date>2003</date>
			</creation>
			<langUsage>
				<language id=KO usage=99>한국어, 표준어</language>
			</langUsage>
			<textClass>
				<catRef scheme='SJ21' target='M1351'</catRef>
			</textClass>
		</profileDesc>
		<revisionDesc>
			<respStmt>
				<resp>프로젝트 책임자</resp>
				<name>김흥규</name>
			</respStmt>
			<change>
				<date>2007</date>
				<respStmt>
					<resp>연구책임자</resp>
					<name>김흥규</name>
					<resp>연구원</resp>
					<name>강범모, 홍정하</name>
					<resp>연구보조원</resp>
					<name>김민지, 김보라, 김승우, 김윤희, 김주영, 여형옥, 왕정미, 정연주, 최민우, 허영진</name>
				</respStmt>
				<item>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1)에 따른 형태 정보 부착</item>
			</change>
		</revisionDesc>
	</teiHeader>
<text>
<body>
<head>
9BTHO0372-0000010	2.	2/SN + ./SF
9BTHO0372-0163760	이루어지게	이루어지/VV + 게/EC
9BTHO0372-0163770	된	되/VV + ㄴ/ETM
9BTHO0372-0163780	사례	사례/NNG
9BTHO0372-0163790	등은	등/NNB + 은/JX
9BTHO0372-0163800	문중재산이	문중/NNG + 재산/NNG + 이/JKS
9BTHO0372-0163810	동족결합이나	동족/NNG + 결합/NNG + 이나/JC
9BTHO0372-0163820	동족활동에	동족/NNG + 활동/NNG + 에/JKB
9BTHO0372-0163830	얼마나	얼마나/MAG
9BTHO0372-0163840	직접적으로	직접/NNG + 적/XSN + 으로/JKB
9BTHO0372-0163850	영향을	영향/NNG + 을/JKO
9BTHO0372-0163860	미치는가	미치/VV + 는가/EC
9BTHO0372-0163870	하는	하/VV + 는/ETM
9BTHO0372-0163880	것을	것/NNB + 을/JKO
9BTHO0372-0163890	보여준다.	보이/VV + 어/EC + 주/VX + ㄴ다/EF + ./SF
</p>
<head>
9BTHO0372-0163900	(2)	(/SS + 2/SN + )/SS
9BTHO0372-0163910	동족집단의	동족/NNG + 집단/NNG + 의/JKG
9BTHO0372-0163920	결합범위	결합/NNG + 범위/NNG
</head>
<p>
9BTHO0372-0163930	동족집단은	동족/NNG + 집단/NNG + 은/JX
9BTHO0372-0163940	그	그/MM
9BTHO0372-0163950	내부의	내부/NNG + 의/JKG
9BTHO0372-0163960	친화도와	친화도/NNG + 와/JC
9BTHO0372-0163970	결합의	결합/NNG + 의/JKG
9BTHO0372-0163980	강약에	강약/NNG + 에/JKB
9BTHO0372-0163990	따라	따르/VV + 아/EC
9BTHO0372-0164000	크고	크/VA + 고/EC
9BTHO0372-0164010	작은	작/VA + 은/ETM
9BTHO0372-0164020	여러	여러/MM
9BTHO0372-0164030	단계의	단계/NNG + 의/JKG
9BTHO0372-0164040	집단이	집단/NNG + 이/JKS
9BTHO0372-0164050	동심원적으로	동심원/NNG + 적/XSN + 으로/JKB
9BTHO0372-0164060	중첩되어	중첩/NNG + 되/XSV + 어/EC
9BTHO0372-0164070	형성된다.	형성/NNG + 되/XSV + ㄴ다/EF + ./SF
9BTHO0372-0164080	한국의	한국/NNP + 의/JKG
9BTHO0372-0164090	동족집단에서	동족/NNG + 집단/NNG + 에서/JKB
9BTHO0372-0164100	발견되는	발견/NNG + 되/XSV + 는/ETM
9BTHO0372-0164110	의미있는	의미/NNG + 있/VV + 는/ETM
9BTHO0372-0164120	결합의	결합/NNG + 의/JKG
9BTHO0372-0164130	범위는	범위/NNG + 는/JX
9BTHO0372-0164140	대체로	대체로/MAG
9BTHO0372-0164150	분가한	분가/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0164160	형제의	형제/NNG + 의/JKG
9BTHO0372-0164170	집단,	집단/NNG + ,/SP
9BTHO0372-0164180	고조를	고조/NNG + 를/JKO
9BTHO0372-0164190	중심	중심/NNG
9BTHO0372-0164200	조상으로	조상/NNG + 으로/JKB
9BTHO0372-0164210	하는	하/VV + 는/ETM
9BTHO0372-0164220	당내집단,	당내/NNG + 집단/NNG + ,/SP
9BTHO0372-0164230	입촌조를	입촌조/NNG + 를/JKO
9BTHO0372-0164240	중심	중심/NNG
9BTHO0372-0164250	조상으로	조상/NNG + 으로/JKB
9BTHO0372-0164260	하는	하/VV + 는/ETM
9BTHO0372-0164270	마을	마을/NNG
9BTHO0372-0164280	단위의	단위/NNG + 의/JKG
9BTHO0372-0164290	동족집단,	동족/NNG + 집단/NNG + ,/SP
9BTHO0372-0164300	수개	수/MM + 개/NNB
9BTHO0372-0164310	마을	마을/NNG
9BTHO0372-0164320	또는	또는/MAG
9BTHO0372-0164330	군	군/NNG
9BTHO0372-0164340	일원을	일원/NNG + 을/JKO
9BTHO0372-0164350	범역으로	범역/NNG + 으로/JKB
9BTHO0372-0164360	하는	하/VV + 는/ETM
9BTHO0372-0164370	정착시조	정착/NNG + 시조/NNG
9BTHO0372-0164380	중심의	중심/NNG + 의/JKG
9BTHO0372-0164390	동족집단,	동족/NNG + 집단/NNG + ,/SP
9BTHO0372-0164400	파조를	파조/NNG + 를/JKO
9BTHO0372-0164410	중심	중심/NNG
9BTHO0372-0164420	조상으로	조상/NNG + 으로/JKB
9BTHO0372-0164430	하는	하/VV + 는/ETM
9BTHO0372-0164440	동족집단,	동족/NNG + 집단/NNG + ,/SP
9BTHO0372-0164450	성과	성/NNG + 과/JC
9BTHO0372-0164460	본을	본/NNG + 을/JKO
9BTHO0372-0164470	같이	같이/MAG
9BTHO0372-0164480	하는	하/VV + 는/ETM
9BTHO0372-0164490	동성동본	동성동본/NNG
9BTHO0372-0164500	집단	집단/NNG
9BTHO0372-0164510	등	등/NNB
9BTHO0372-0164520	여섯	여섯/NR
9BTHO0372-0164530	단계로	단계/NNG + 로/JKB
9BTHO0372-0164540	나누어	나누/VV + 어/EC
9BTHO0372-0164550	볼	보/VX + ㄹ/ETM
9BTHO0372-0164560	수	수/NNB
9BTHO0372-0164570	있다.	있/VV + 다/EF + ./SF
</p>
<head>
9BTHO0372-0164580	①	①/SW
9BTHO0372-0164590	분가한	분가/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0164600	형제의	형제/NNG + 의/JKG
9BTHO0372-0164610	집단	집단/NNG
</head>
<p>
9BTHO0372-0164620	분가한	분가/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0164630	형제들의	형제/NNG + 들/XSN + 의/JKG
9BTHO0372-0164640	소위	소위/MAG
9BTHO0372-0164650	'큰집'	'/SS + 큰집/NNG + '/SS
9BTHO0372-0164660	'작은집'으로	'/SS + 작은집/NNG + '/SS + 으로/JKB
9BTHO0372-0164670	구성된	구성/NNG + 되/XSV + ㄴ/ETM
9BTHO0372-0164680	이	이/MM
9BTHO0372-0164690	집단은	집단/NNG + 은/JX
9BTHO0372-0164700	동족집단으로	동족/NNG + 집단/NNG + 으로/JKB
9BTHO0372-0164710	간주하기에	간주/NNG + 하/XSV + 기/ETN + 에/JKB
9BTHO0372-0164720	주저되는	주저/NNG + 되/XSV + 는/ETM
9BTHO0372-0164730	바가	바/NNB + 가/JKS
9BTHO0372-0164740	없지	없/VA + 지/EC
9BTHO0372-0164750	않으나	않/VX + 으나/EC
9BTHO0372-0164760	이것이	이것/NP + 이/JKS
9BTHO0372-0164770	확대되어	확대/NNG + 되/XSV + 어/EC
9BTHO0372-0164780	고조를	고조/NNG + 를/JKO
9BTHO0372-0164790	공동조상으로	공동/NNG + 조상/NNG + 으로/JKB
9BTHO0372-0164800	하는	하/VV + 는/ETM
9BTHO0372-0164810	당내집단으로	당내/NNG + 집단/NNG + 으로/JKB
9BTHO0372-0164820	성장하게	성장/NNG + 하/XSV + 게/EC
9BTHO0372-0164830	되므로	되/VV + 므로/EC
9BTHO0372-0164840	동족집단의	동족/NNG + 집단/NNG + 의/JKG
9BTHO0372-0164850	맹아적(萌芽的)	맹아/NNG + 적/XSN + (/SS + 萌芽的/SH + )/SS
9BTHO0372-0164860	단계로	단계/NNG + 로/JKB
9BTHO0372-0164870	간주할	간주/NNG + 하/XSV + ㄹ/ETM
9BTHO0372-0164880	수	수/NNB
9BTHO0372-0164890	있을	있/VV + 을/ETM
9BTHO0372-0164900	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
9BTHO0372-0164910	이들은	이/NP + 들/XSN + 은/JX
9BTHO0372-0164920	경제적으로나	경제/NNG + 적/XSN + 으로/JKB + 나/JC
9BTHO0372-0164930	정신적으로	정신/NNG + 적/XSN + 으로/JKB
9BTHO0372-0164940	강한	강하/VA + ㄴ/ETM
9BTHO0372-0164950	상호의존관계에	상호/NNG + 의존/NNG + 관계/NNG + 에/JKB
9BTHO0372-0164960	있어서	있/VV + 어서/EC
9BTHO0372-0164970	분가하기	분가/NNG + 하/XSV + 기/ETN
9BTHO0372-0164980	전의	전/NNG + 의/JKG
9BTHO0372-0164990	가족적	가족/NNG + 적/XSN
9BTHO0372-0165000	관계가	관계/NNG + 가/JKS
9BTHO0372-0165010	강하게	강하/VA + 게/EC
9BTHO0372-0165020	남아있다.	남/VV + 아/EC + 있/VX + 다/EF + ./SF
</p>
<head>
9BTHO0372-0165030	②	②/SW
9BTHO0372-0165040	고조(高祖)를	고조/NNG + (/SS + 高祖/SH + )/SS + 를/JKO
9BTHO0372-0165050	공동조상으로	공동/NNG + 조상/NNG + 으로/JKB
9BTHO0372-0165060	하는	하/VV + 는/ETM
9BTHO0372-0165070	범위(堂內集團)	범위/NNG + (/SS + 堂內集團/SH + )/SS
</head>
<p>
9BTHO0372-0165080	누구를	누구/NP + 를/JKO
9BTHO0372-0165090	기준으로	기준/NNG + 으로/JKB
9BTHO0372-0165100	세대수를	세대수/NNG + 를/JKO
9BTHO0372-0165110	산정하느냐에	산정/NNG + 하/XSV + 느냐/EC + 에/JKB
9BTHO0372-0165120	따라	따르/VV + 아/EC
9BTHO0372-0165130	다소의	다소/NNG + 의/JKG
9BTHO0372-0165140	차이가	차이/NNG + 가/JKS
9BTHO0372-0165150	있기는	있/VV + 기/ETN + 는/JX
9BTHO0372-0165160	하지만	하/VX + 지만/EC
9BTHO0372-0165170	대체로	대체로/MAG
9BTHO0372-0165180	4대조인	4/SN + 대/NNB + 조/NNG + 이/VCP + ㄴ/ETM
9BTHO0372-0165190	고조를	고조/NNG + 를/JKO
9BTHO0372-0165200	공동조상으로	공동/NNG + 조상/NNG + 으로/JKB
9BTHO0372-0165210	하는	하/VV + 는/ETM
9BTHO0372-0165220	동족집단이다.	동족/NNG + 집단/NNG + 이/VCP + 다/EF + ./SF
9BTHO0372-0165230	4대까지	4/SN + 대/NNB + 까지/JX
9BTHO0372-0165240	기제사를	기제사/NNG + 를/JKO
9BTHO0372-0165250	모시는	모시/VV + 는/ETM
9BTHO0372-0165260	제사관행과	제사/NNG + 관행/NNG + 과/JKB
9BTHO0372-0165270	밀접하게	밀접/NNG + 하/XSA + 게/EC
9BTHO0372-0165280	관련되어	관련/NNG + 되/XSV + 어/EC
9BTHO0372-0165290	형성된	형성/NNG + 되/XSV + ㄴ/ETM
9BTHO0372-0165300	집단이며,	집단/NNG + 이/VCP + 며/EC + ,/SP
9BTHO0372-0165310	8촌이내의	8/SN + 촌/NNB + 이내/NNG + 의/JKG
9BTHO0372-0165320	전통적인	전통/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BTHO0372-0165330	본종유복친(本宗有服親)의	본종/NNG + 유복친/NNG + (/SS + 本宗有服親/SH + )/SS + 의/JKG
9BTHO0372-0165340	범위에	범위/NNG + 에/JKB
9BTHO0372-0165350	해당한다.	해당/NNG + 하/XSV + ㄴ다/EF + ./SF
</p>
<p>
9BTHO0372-0165360	이	이/MM
9BTHO0372-0165370	집단은	집단/NNG + 은/JX
9BTHO0372-0165380	동족집단	동족/NNG + 집단/NNG
9BTHO0372-0165390	중에서도	중/NNB + 에서/JKB + 도/JX
9BTHO0372-0165400	협동친화관계가	협동/NNG + 친화/NNG + 관계/NNG + 가/JKS
9BTHO0372-0165410	가장	가장/MAG
9BTHO0372-0165420	긴밀하여	긴밀/XR + 하/XSA + 아/EC
9BTHO0372-0165430	'하나의	'/SS + 하나/NR + 의/JKG
9BTHO0372-0165440	가족'이라는	가족/NNG + '/SS + 이/VCP + 라는/ETM
9BTHO0372-0165450	의식이	의식/NNG + 이/JKS
9BTHO0372-0165460	강하며,	강/XR + 하/XSA + 며/EC + ,/SP
9BTHO0372-0165470	이	이/MM
9BTHO0372-0165480	범위에	범위/NNG + 에/JKB
9BTHO0372-0165490	한정하여	한정/NNG + 하/XSV + 아/EC
9BTHO0372-0165500	'집안'	'/SS + 집안/NNG + '/SS
9BTHO0372-0165510	또는	또는/MAG
9BTHO0372-0165520	'당내'라는	'/SS + 당내/NNG + '/SS + 이/VCP + 라는/ETM
9BTHO0372-0165530	호칭이	호칭/NNG + 이/JKS
9BTHO0372-0165540	사용되기	사용/NNG + 되/XSV + 기/ETN
9BTHO0372-0165550	때문에	때문/NNB + 에/JKB
9BTHO0372-0165560	흔히	흔히/MAG
9BTHO0372-0165570	'당내집단(堂內集團)'이라	'/SS + 당내/NNG + 집단/NNG + (/SS + 堂內集團/SH + )/SS + '/SS + 이/VCP + 라/EC
9BTHO0372-0165580	부르기도	부르/VV + 기/ETN + 도/JX
9BTHO0372-0165590	한다.	하/VX + ㄴ다/EF + ./SF
9BTHO0372-0165600	가구주의	가구주/NNG + 의/JKG
9BTHO0372-0165610	종지(宗支)에	종지/NNG + (/SS + 宗支/SH + )/SS + 에/JKB
9BTHO0372-0165620	따라	따르/VV + 아/EC
9BTHO0372-0165630	'큰집'	'/SS + 큰집/NNG + '/SS
9BTHO0372-0165640	'작은집'이라	'/SS + 작은집/NNG + '/SS + 이/VCP + 라/EC
9BTHO0372-0165650	부르는	부르/VV + 는/ETM
9BTHO0372-0165660	호칭도	호칭/NNG + 도/JX
9BTHO0372-0165670	이	이/MM
9BTHO0372-0165680	범위에서	범위/NNG + 에서/JKB
9BTHO0372-0165690	일상적으로	일상/NNG + 적/XSN + 으로/JKB
9BTHO0372-0165700	통용되며	통용/NNG + 되/XSV + 며/EC
9BTHO0372-0165710	혈연의	혈연/NNG + 의/JKG
9BTHO0372-0165720	원근을	원근/NNG + 을/JKO
9BTHO0372-0165730	나타내는	나타내/VV + 는/ETM
9BTHO0372-0165740	'촌수'도	'/SS + 촌수/NNG + '/SS + 도/JX
9BTHO0372-0165750	이	이/MM
9BTHO0372-0165760	당내에서	당내/NNG + 에서/JKB
9BTHO0372-0165770	명백하게	명백/XR + 하/XSA + 게/EC
9BTHO0372-0165780	적용된다.	적용/NNG + 되/XSV + ㄴ다/EF + ./SF
</p>
<p>
9BTHO0372-0165790	당내의	당내/NNG + 의/JKG
9BTHO0372-0165800	집단성을	집단/NNG + 성/XSN + 을/JKO
9BTHO0372-0165810	가장	가장/MAG
9BTHO0372-0165820	뚜렷하게	뚜렷/XR + 하/XSA + 게/EC
9BTHO0372-0165830	보여주는	보이/VV + 어/EC + 주/VX + 는/ETM
9BTHO0372-0165840	것은	것/NNB + 은/JX
9BTHO0372-0165850	기제사와	기제사/NNG + 와/JC
9BTHO0372-0165860	차례를	차례/NNG + 를/JKO
9BTHO0372-0165870	함께	함께/MAG
9BTHO0372-0165880	지낸다는	지내/VV + ㄴ다는/ETM
9BTHO0372-0165890	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
9BTHO0372-0165900	묘제에는	묘제/NNG + 에/JKB + 는/JX
9BTHO0372-0165910	직계자손들만이	직계/NNG + 자손/NNG + 들/XSN + 만/JX + 이/JKS
9BTHO0372-0165920	참여하는데	참여/NNG + 하/XSV + 는/ETM + 데/NNB
9BTHO0372-0165930	비해	비하/VV + 아/EC
9BTHO0372-0165940	기제사와	기제사/NNG + 와/JC
9BTHO0372-0165950	차례에는	차례/NNG + 에/JKB + 는/JX
9BTHO0372-0165960	직계와	직계/NNG + 와/JC
9BTHO0372-0165970	방계를	방계/NNG + 를/JKO
9BTHO0372-0165980	구별하지	구별/NNG + 하/XSV + 지/EC
9BTHO0372-0165990	않고	않/VX + 고/EC
9BTHO0372-0166000	집단내의	집단/NNG + 내/NNB + 의/JKG
9BTHO0372-0166010	모든	모든/MM
9BTHO0372-0166020	성원들이	성원/NNG + 들/XSN + 이/JKS
9BTHO0372-0166030	다	다/MAG
9BTHO0372-0166040	함께	함께/MAG
9BTHO0372-0166050	참여하여	참여/NNG + 하/XSV + 아/EC
9BTHO0372-0166060	제사음식을	제사/NNG + 음식/NNG + 을/JKO
9BTHO0372-0166070	준비하거나(주로	준비/NNG + 하/XSV + 거나/EC + (/SS + 주로/MAG
9BTHO0372-0166080	부녀자들),	부녀자/NNG + 들/XSN + )/SS + ,/SP
9BTHO0372-0166090	제관으로서	제관/NNG + 으로서/JKB
9BTHO0372-0166100	제사의례를	제사/NNG + 의례/NNG + 를/JKO
9BTHO0372-0166110	진행(주로	진행/NNG + (/SS + 주로/MAG
9BTHO0372-0166120	성인	성인/NNG
9BTHO0372-0166130	남자들)한다.	남자/NNG + 들/XSN + )/SS + 하/XSV + ㄴ다/EF + ./SF
9BTHO0372-0166140	제사	제사/NNG
9BTHO0372-0166150	뿐만	뿐/NNB + 만/JX
9BTHO0372-0166160	아니라	아니/VCN + 라/EC
9BTHO0372-0166170	혼인·장례·회갑	혼인/NNG + ·/SP + 장례/NNG + ·/SP + 회갑/NNG
9BTHO0372-0166180	등의	등/NNB + 의/JKG
9BTHO0372-0166190	길흉사시나	길흉사/NNG + 시/NNB + 나/JC
9BTHO0372-0166200	화재·수해·질병	화재/NNG + ·/SP + 수해/NNG + ·/SP + 질병/NNG
9BTHO0372-0166210	등의	등/NNB + 의/JKG
9BTHO0372-0166220	각종	각종/NNG
9BTHO0372-0166230	재난시에도	재난/NNG + 시/NNB + 에/JKB + 도/JX
9BTHO0372-0166240	의례적인	의례/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BTHO0372-0166250	방문이나	방문/NNG + 이나/JC
9BTHO0372-0166260	위로를	위로/NNG + 를/JKO
9BTHO0372-0166270	넘어서서	넘어서/VV + 어서/EC
9BTHO0372-0166280	자기	자기/NP
9BTHO0372-0166290	집의	집/NNG + 의/JKG
9BTHO0372-0166300	일처럼	일/NNG + 처럼/JKB
9BTHO0372-0166310	협조하여	협조/NNG + 하/XSV + 아/EC
9BTHO0372-0166320	하나의	하나/NR + 의/JKG
9BTHO0372-0166330	가족이라는	가족/NNG + 이/VCP + 라는/ETM
9BTHO0372-0166340	의식을	의식/NNG + 을/JKO
9BTHO0372-0166350	강하게	강하/VA + 게/EC
9BTHO0372-0166360	보여주고	보이/VV + 어/EC + 주/VX + 고/EC
9BTHO0372-0166370	있다.	있/VX + 다/EF + ./SF
</p>
<p>
9BTHO0372-0166380	또한	또한/MAG
9BTHO0372-0166390	항렬과	항렬/NNG + 과/JC
9BTHO0372-0166400	연령이	연령/NNG + 이/JKS
9BTHO0372-0166410	높은	높/VA + 은/ETM
9BTHO0372-0166420	문장격의	문장/NNG + 격/NNB + 의/JKG
9BTHO0372-0166430	사람이	사람/NNG + 이/JKS
9BTHO0372-0166440	있어서	있/VV + 어서/EC
9BTHO0372-0166450	외부인사의	외부/NNG + 인사/NNG + 의/JKG
9BTHO0372-0166460	방문시	방문/NNG + 시/NNB
9BTHO0372-0166470	당내를	당내/NNG + 를/JKO
9BTHO0372-0166480	대표하여	대표/NNG + 하/XSV + 아/EC
9BTHO0372-0166490	그들을	그/NP + 들/XSN + 을/JKO
9BTHO0372-0166500	접견하기도	접견/NNG + 하/XSV + 기/ETN + 도/JX
9BTHO0372-0166510	하고,	하/VX + 고/EC + ,/SP
9BTHO0372-0166520	부모없는	부모/NNG + 없/VA + 는/ETM
9BTHO0372-0166530	동족원의	동족원/NNG + 의/JKG
9BTHO0372-0166540	혼인시에	혼인/NNG + 시/NNB + 에/JKB
9BTHO0372-0166550	사주단자를	사주단자/NNG + 를/JKO
9BTHO0372-0166560	문장	문장/NNG
9BTHO0372-0166570	명의로	명의/NNG + 로/JKB
9BTHO0372-0166580	송부하거나	송부/NNG + 하/XSV + 거나/EC
9BTHO0372-0166590	상객으로	상객/NNG + 으로/JKB
9BTHO0372-0166600	참여함으로써	참여/NNG + 하/XSV + ㅁ/ETN + 으로써/JKB
9BTHO0372-0166610	혼주의	혼주/NNG + 의/JKG
9BTHO0372-0166620	역할을	역할/NNG + 을/JKO
9BTHO0372-0166630	대신하기도	대신/NNG + 하/XSV + 기/ETN + 도/JX
9BTHO0372-0166640	한다.	하/VX + ㄴ다/EF + ./SF
9BTHO0372-0166650	장기	장기/NNG
9BTHO0372-0166660	출타	출타/NNG
9BTHO0372-0166670	후	후/NNG
9BTHO0372-0166680	귀향했을	귀향/NNG + 하/XSV + 았/EP + 을/ETM
9BTHO0372-0166690	때는	때/NNG + 는/JX
9BTHO0372-0166700	당일로	당일/NNG + 로/JKB
9BTHO0372-0166710	당내를	당내/NNG + 를/JKO
9BTHO0372-0166720	'회가(回家)'하여	'/SS + 회가/NNG + (/SS + 回家/SH + )/SS + '/SS + 하/XSV + 아/EC
9BTHO0372-0166730	인사하는	인사/NNG + 하/XSV + 는/ETM
9BTHO0372-0166740	것이	것/NNB + 이/JKS
9BTHO0372-0166750	관례가	관례/NNG + 가/JKC
9BTHO0372-0166760	되어	되/VV + 어/EC
9BTHO0372-0166770	있으며,	있/VX + 으며/EC + ,/SP
9BTHO0372-0166780	신부의	신부/NNG + 의/JKG
9BTHO0372-0166790	친영례(親迎禮)에서도	친영/NNG + 례/NNG + (/SS + 親迎禮/SH + )/SS + 에서/JKB + 도/JX
9BTHO0372-0166800	당내	당내/NNG
9BTHO0372-0166810	어른들에게까지	어른/NNG + 들/XSN + 에게/JKB + 까지/JX
9BTHO0372-0166820	인사를	인사/NNG + 를/JKO
9BTHO0372-0166830	올리는	올리/VV + 는/ETM
9BTHO0372-0166840	것이	것/NNB + 이/JKS
9BTHO0372-0166850	관습이	관습/NNG + 이/JKC
9BTHO0372-0166860	되어	되/VV + 어/EC
9BTHO0372-0166870	있다.	있/VX + 다/EF + ./SF
9BTHO0372-0166880	이러한	이러/XR + 하/XSA + ㄴ/ETM
9BTHO0372-0166890	사례들은	사례/NNG + 들/XSN + 은/JX
9BTHO0372-0166900	당내의	당내/NNG + 의/JKG
9BTHO0372-0166910	집단성과	집단/NNG + 성/XSN + 과/JC
9BTHO0372-0166920	통일성을	통일/NNG + 성/XSN + 을/JKO
9BTHO0372-0166930	보여주는	보이/VV + 어/EC + 주/VX + 는/ETM
9BTHO0372-0166940	좋은	좋/VA + 은/ETM
9BTHO0372-0166950	예가	예/NNG + 가/JKC
9BTHO0372-0166960	될	되/VV + ㄹ/ETM
9BTHO0372-0166970	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<head>
9BTHO0372-0166980	③	③/SW
9BTHO0372-0166990	마을을	마을/NNG + 을/JKO
9BTHO0372-0167000	범위로	범위/NNG + 로/JKB
9BTHO0372-0167010	하는	하/VV + 는/ETM
9BTHO0372-0167020	동족집단	동족/NNG + 집단/NNG
</head>
<p>
9BTHO0372-0167030	이	이/MM
9BTHO0372-0167040	집단은	집단/NNG + 은/JX
9BTHO0372-0167050	마을	마을/NNG
9BTHO0372-0167060	내에	내/NNB + 에/JKB
9BTHO0372-0167070	거주하는	거주/NNG + 하/XSV + 는/ETM
9BTHO0372-0167080	여러	여러/MM
9BTHO0372-0167090	개의	개/NNB + 의/JKG
9BTHO0372-0167100	당내집단으로	당내/NNG + 집단/NNG + 으로/JKB
9BTHO0372-0167110	구성되며,	구성/NNG + 되/XSV + 며/EC + ,/SP
9BTHO0372-0167120	마을에	마을/NNG + 에/JKB
9BTHO0372-0167130	처음	처음/NNG
9BTHO0372-0167140	정착한	정착/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0167150	입촌조를	입촌조/NNG + 를/JKO
9BTHO0372-0167160	중심으로	중심/NNG + 으로/JKB
9BTHO0372-0167170	결합된	결합/NNG + 되/XSV + ㄴ/ETM
9BTHO0372-0167180	동족집단이다.	동족/NNG + 집단/NNG + 이/VCP + 다/EF + ./SF
9BTHO0372-0167190	당내집단에	당내/NNG + 집단/NNG + 에/JKB
9BTHO0372-0167200	비해서	비하/VV + 아서/EC
9BTHO0372-0167210	결합력은	결합력/NNG + 은/JX
9BTHO0372-0167220	떨어지지만	떨어지/VV + 지만/EC
9BTHO0372-0167230	한	한/MM
9BTHO0372-0167240	마을에	마을/NNG + 에/JKB
9BTHO0372-0167250	오랫	오랫/NNG
9BTHO0372-0167260	동안	동안/NNG
9BTHO0372-0167270	거주하여	거주/NNG + 하/XSV + 아/EC
9BTHO0372-0167280	일상생활	일상생활/NNG
9BTHO0372-0167290	과정에서	과정/NNG + 에서/JKB
9BTHO0372-0167300	긴밀한	긴밀/XR + 하/XSA + ㄴ/ETM
9BTHO0372-0167310	접촉이	접촉/NNG + 이/JKS
9BTHO0372-0167320	가능하였기	가능/NNG + 하/XSA + 았/EP + 기/ETN
9BTHO0372-0167330	때문에	때문/NNB + 에/JKB
9BTHO0372-0167340	당내집단에	당내/NNG + 집단/NNG + 에/JKB
9BTHO0372-0167350	버금가는	버금가/VV + 는/ETM
9BTHO0372-0167360	결합성을	결합/NNG + 성/XSN + 을/JKO
9BTHO0372-0167370	가진다.	가지/VV + ㄴ다/EF + ./SF
9BTHO0372-0167380	이들은	이/NP + 들/XSN + 은/JX
9BTHO0372-0167390	입촌조의	입촌조/NNG + 의/JKG
9BTHO0372-0167400	제사시에	제사/NNG + 시/NNB + 에/JKB
9BTHO0372-0167410	활동이	활동/NNG + 이/JKS
9BTHO0372-0167420	현재화(顯在化)되며,	현재/NNG + 화/XSN + (/SS + 顯在化/SH + )/SS + 되/XSV + 며/EC + ,/SP
9BTHO0372-0167430	제사를	제사/NNG + 를/JKO
9BTHO0372-0167440	운행하기	운행/NNG + 하/XSV + 기/ETN
9BTHO0372-0167450	위한	위하/VV + ㄴ/ETM
9BTHO0372-0167460	구체적인	구체/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BTHO0372-0167470	조직과	조직/NNG + 과/JC
9BTHO0372-0167480	문중재산을	문중/NNG + 재산/NNG + 을/JKO
